2016-02-25 17:48:00 UTC+0000,30.90
2016-02-25 17:49:00 UTC+0000,30.89
2016-02-25 17:49:00 UTC+0000,30.915
2016-02-25 17:50:00 UTC+0000,30.91
2016-02-25 17:50:00 UTC+0000,30.91
2016-02-25 17:51:00 UTC+0000,30.92
2016-02-25 17:52:00 UTC+0000,30.92
2016-02-25 17:52:00 UTC+0000,30.945
2016-02-25 17:53:00 UTC+0000,30.95
2016-02-25 17:53:00 UTC+0000,30.955
2016-02-25 17:54:00 UTC+0000,30.95
2016-02-25 17:54:00 UTC+0000,30.95
2016-02-25 17:55:00 UTC+0000,30.95
2016-02-25 17:55:00 UTC+0000,30.96
2016-02-25 17:56:00 UTC+0000,30.965
2016-02-25 17:57:00 UTC+0000,30.96
2016-02-25 17:57:00 UTC+0000,30.965
2016-02-25 17:58:00 UTC+0000,30.945
2016-02-25 17:58:00 UTC+0000,30.95
2016-02-25 17:59:00 UTC+0000,30.95
2016-02-25 17:59:00 UTC+0000,30.95
2016-02-25 18:00:00 UTC+0000,30.955
2016-02-25 18:01:00 UTC+0000,30.97
2016-02-25 18:01:00 UTC+0000,30.9775
2016-02-25 18:02:00 UTC+0000,30.98
2016-02-25 18:02:00 UTC+0000,30.995
2016-02-25 18:03:00 UTC+0000,31.005
2016-02-25 18:03:00 UTC+0000,31.01
2016-02-25 18:04:00 UTC+0000,31.025
2016-02-25 18:04:00 UTC+0000,31.025
2016-02-25 18:05:00 UTC+0000,31.024
2016-02-25 18:05:00 UTC+0000,31.04
2016-02-25 18:06:00 UTC+0000,31.035
2016-02-25 18:07:00 UTC+0000,31.08
2016-02-25 18:08:00 UTC+0000,31.08
2016-02-25 18:08:00 UTC+0000,31.075
2016-02-25 18:09:00 UTC+0000,31.08
2016-02-25 18:10:00 UTC+0000,31.07
2016-02-25 18:10:00 UTC+0000,31.08
2016-02-25 18:11:00 UTC+0000,31.07
2016-02-25 18:11:00 UTC+0000,31.0611
2016-02-25 18:12:00 UTC+0000,31.075
2016-02-25 18:12:00 UTC+0000,31.065
2016-02-25 18:13:00 UTC+0000,31.09
2016-02-25 18:13:00 UTC+0000,31.09
2016-02-25 18:14:00 UTC+0000,31.10
2016-02-25 18:15:00 UTC+0000,31.095
2016-02-25 18:15:00 UTC+0000,31.0935
2016-02-25 18:16:00 UTC+0000,31.105
2016-02-25 18:16:00 UTC+0000,31.12
2016-02-25 18:17:00 UTC+0000,31.14
2016-02-25 18:17:00 UTC+0000,31.135
2016-02-25 18:18:00 UTC+0000,31.14
2016-02-25 18:18:00 UTC+0000,31.14
2016-02-25 18:19:00 UTC+0000,31.14
2016-02-25 18:19:00 UTC+0000,31.135
2016-02-25 18:20:00 UTC+0000,31.14
2016-02-25 18:21:00 UTC+0000,31.14
2016-02-25 18:21:00 UTC+0000,31.14
2016-02-25 18:22:00 UTC+0000,31.14
2016-02-25 18:22:00 UTC+0000,31.14
2016-02-25 18:23:00 UTC+0000,31.145
2016-02-25 18:23:00 UTC+0000,31.14
2016-02-25 18:24:00 UTC+0000,31.155
2016-02-25 18:24:00 UTC+0000,31.145
2016-02-25 18:25:00 UTC+0000,31.14
2016-02-25 18:25:00 UTC+0000,31.155
2016-02-25 18:26:00 UTC+0000,31.14
2016-02-25 18:26:00 UTC+0000,31.14
2016-02-25 18:27:00 UTC+0000,31.155
2016-02-25 18:27:00 UTC+0000,31.14
2016-02-25 18:28:00 UTC+0000,31.15
2016-02-25 18:29:00 UTC+0000,31.15
2016-02-25 18:29:00 UTC+0000,31.14
2016-02-25 18:30:00 UTC+0000,31.15
2016-02-25 18:31:00 UTC+0000,31.14
2016-02-25 18:31:00 UTC+0000,31.145
2016-02-25 18:32:00 UTC+0000,31.1401
2016-02-25 18:33:00 UTC+0000,31.1497
2016-02-25 18:33:00 UTC+0000,31.13
2016-02-25 18:34:00 UTC+0000,31.13
2016-02-25 18:34:00 UTC+0000,31.135
2016-02-25 18:35:00 UTC+0000,31.135
2016-02-25 18:35:00 UTC+0000,31.135
2016-02-25 18:36:00 UTC+0000,31.14
2016-02-25 18:36:00 UTC+0000,31.17
2016-02-25 18:37:00 UTC+0000,31.155
2016-02-25 18:37:00 UTC+0000,31.15
2016-02-25 18:38:00 UTC+0000,31.155
2016-02-25 18:38:00 UTC+0000,31.16
2016-02-25 18:39:00 UTC+0000,31.19
2016-02-25 18:39:00 UTC+0000,31.18
2016-02-25 18:40:00 UTC+0000,31.19
2016-02-25 18:41:00 UTC+0000,31.20
2016-02-25 18:41:00 UTC+0000,31.21
2016-02-25 18:42:00 UTC+0000,31.205
2016-02-25 18:42:00 UTC+0000,31.21
2016-02-25 18:43:00 UTC+0000,31.21
2016-02-25 18:43:00 UTC+0000,31.22
2016-02-25 18:44:00 UTC+0000,31.24
2016-02-25 18:45:00 UTC+0000,31.25
2016-02-25 18:46:00 UTC+0000,31.235
2016-02-25 18:46:00 UTC+0000,31.2303
2016-02-25 18:47:00 UTC+0000,31.23
2016-02-25 18:47:00 UTC+0000,31.24
2016-02-25 18:48:00 UTC+0000,31.24
2016-02-25 18:48:00 UTC+0000,31.23
2016-02-25 18:49:00 UTC+0000,31.24
2016-02-25 18:50:00 UTC+0000,31.28
2016-02-25 18:50:00 UTC+0000,31.29
2016-02-25 18:51:00 UTC+0000,31.29
2016-02-25 18:52:00 UTC+0000,31.29
2016-02-25 18:52:00 UTC+0000,31.29
2016-02-25 18:53:00 UTC+0000,31.29
2016-02-25 18:53:00 UTC+0000,31.295
2016-02-25 18:54:00 UTC+0000,31.30
2016-02-25 18:54:00 UTC+0000,31.30
2016-02-25 18:55:00 UTC+0000,31.285
2016-02-25 18:55:00 UTC+0000,31.23
2016-02-25 18:56:00 UTC+0000,31.23
2016-02-25 18:57:00 UTC+0000,31.24
2016-02-25 18:57:00 UTC+0000,31.245
2016-02-25 18:58:00 UTC+0000,31.24
2016-02-25 18:58:00 UTC+0000,31.25
2016-02-25 18:59:00 UTC+0000,31.27
2016-02-25 18:59:00 UTC+0000,31.27
2016-02-25 19:00:00 UTC+0000,31.26
2016-02-25 19:01:00 UTC+0000,31.26
2016-02-25 19:02:00 UTC+0000,31.24
2016-02-25 19:02:00 UTC+0000,31.20
2016-02-25 19:03:00 UTC+0000,31.20
2016-02-25 19:04:00 UTC+0000,31.215
2016-02-25 19:04:00 UTC+0000,31.215
2016-02-25 19:05:00 UTC+0000,31.21
2016-02-25 19:05:00 UTC+0000,31.22
2016-02-25 19:06:00 UTC+0000,31.22
2016-02-25 19:07:00 UTC+0000,31.225
2016-02-25 19:07:00 UTC+0000,31.255
2016-02-25 19:08:00 UTC+0000,31.24
2016-02-25 19:08:00 UTC+0000,31.22
2016-02-25 19:09:00 UTC+0000,31.24
2016-02-25 19:09:00 UTC+0000,31.241
2016-02-25 19:10:00 UTC+0000,31.22
2016-02-25 19:10:00 UTC+0000,31.22
2016-02-25 19:11:00 UTC+0000,31.22
2016-02-25 19:11:00 UTC+0000,31.22
2016-02-25 19:12:00 UTC+0000,31.22
2016-02-25 19:12:00 UTC+0000,31.22
2016-02-25 19:13:00 UTC+0000,31.21
2016-02-25 19:14:00 UTC+0000,31.23
2016-02-25 19:24:00 UTC+0000,31.28
2016-02-25 19:24:00 UTC+0000,31.2601
2016-02-25 19:25:00 UTC+0000,31.27
2016-02-25 19:25:00 UTC+0000,31.28
2016-02-25 19:26:00 UTC+0000,31.275
2016-02-25 19:26:00 UTC+0000,31.265
